;Date;Leaf Humidity-Cabernet A1 [%];Leaf Humidity-Cabernet A2 [%];Soil Oxygen-Cabernet [% O2];Air Temperature-Cabernet [°C];Soil Permittivity-Cabernet [e];Relative Humidity-Cabernet [%];Soil Temperature-Cabernet [°C];Soil Humidity-Cabernet [V];Leaf Humidity-Sauvignon Blanc A1 [%];Leaf Humidity-Sauvignon Blanc A2 [%];Soil Oxygen-Sauvignon Blanc [% O2];Air Temperature-Sauvignon Blanc [°C];Relative Humidity-Sauvignon Blanc [%];Soil Humidity-Sauvignon Blanc [V];PAR-Sauvignon Blanc [umol/m^2/s];Sap Flow Inner-Cabernet [kg/hr];Sap Flow Outer-Cabernet [kg/hr]
1498;02.07.2022 10:00;0.33862069;0.712758621;21.79448276;28.68034483;5.47;54.63689655;24.47827586;21.05;0.454137931;0.459655172;21.12862069;28.3037931;52.51206897;21.17810345;251.7168966;-0.00862069;0.081241379
1499;02.07.2022 11:00;0.424242424;0.644545455;21.6330303;29.8069697;5.47;49.21515152;24.68848485;21.17069697;0.396363636;0.386363636;20.81454545;29.50818182;48.91787879;21.24175758;101.7706061;-0.008757576;0.083727273
1500;02.07.2022 12:00;0.428484848;0.574848485;21.47606061;30.16060606;5.483333333;44.69212121;25.23151515;21.13387879;0.334545455;0.33030303;20.51909091;30.19666667;44.40848485;21.1200303;98.27666667;-0.008515152;0.098181818
1501;02.07.2022 13:00;0.391470588;0.497058824;21.37823529;30.87823529;5.515294118;39.70323529;25.935;21.00826471;0.271176471;0.261764706;20.42617647;30.83352941;38.60294118;21.06982353;58.99882353;-0.008764706;0.088764706
1502;02.07.2022 14:00;0.366060606;0.434242424;21.45909091;31.49484848;5.568181818;36.89878788;26.57454545;21.00921212;0.217575758;0.186666667;20.43969697;29.33393939;34.40363636;21.07618182;540.0821212;-0.008424242;0.088939394
1503;02.07.2022 15:00;0.340909091;0.41030303;21.58575758;31.71818182;5.603333333;35.91030303;26.91666667;21.00969697;0.131818182;0.143636364;20.41515152;24.82787879;29.26787879;21.09660606;148.8993939;-0.008969697;0.08969697
1504;02.07.2022 16:00;0.3253125;0.42;21.58625;31.6975;5.6165625;36.5559375;27.1325;20.99071875;-0.056875;0.1225;20.2440625;31.346875;36.721875;21.001375;75.8578125;-0.008;0.11225
1505;02.07.2022 17:00;0.3159375;0.4278125;21.499375;31.3165625;5.624375;35.785;27.384375;20.86896875;-0.159375;0.130625;20.014375;30.83375;36.79;20.36575;55.4959375;-0.0081875;0.115125
1506;02.07.2022 18:00;0.336764706;0.473823529;21.44735294;30.58970588;5.63;36.85470588;27.65176471;20.59870588;-0.116470588;0.175882353;19.95088235;30.15882353;37.035;20.29061765;51.76058824;-0.009382353;0.107647059
1507;02.07.2022 19:00;0.367575758;0.505151515;21.49939394;29.83969697;5.63;37.00242424;27.78666667;19.27133333;0.097878788;0.257272727;20.08090909;29.37121212;36.98484848;19.51293939;31.94484848;-0.008878788;0.108727273
1508;02.07.2022 20:00;0.493823529;0.619411765;21.575;27.27058824;5.626176471;48.04705882;27.82941176;13.63423529;0.310294118;0.370588235;20.24852941;27.30323529;45.51882353;14.06638235;12.04294118;-0.009411765;0.137411765
1509;02.07.2022 21:00;0.614516129;0.739354839;21.64677419;23.80064516;5.613548387;58.92806452;27.7516129;2.391741935;0.453225806;0.487419355;20.41;23.99967742;55.56451613;3.939677419;0.810322581;-0.010354839;0.118387097
1510;02.07.2022 22:00;0.746666667;0.859090909;21.72272727;21.99848485;5.599393939;66.62636364;27.60727273;0;0.581212121;0.593939394;20.58848485;22;62.89060606;0.002181818;0.325757576;-0.011484848;0.084181818
1511;02.07.2022 23:00;0.843125;0.944375;21.765625;20.3109375;5.5821875;73.0346875;27.4075;0;0.6803125;0.6734375;20.7134375;20.7215625;68.8415625;0;0.35375;-0.01253125;0.07159375
1512;03.07.2022 00:00;0.915757576;1.013333333;21.81545455;19.80878788;5.559393939;74.91666667;27.16757576;0;0.764848485;0.744545455;20.83636364;19.72393939;74.28242424;0;0.389090909;-0.010515152;0.061393939
1513;03.07.2022 01:00;0.970666667;1.061;21.84233333;18.14733333;5.539333333;80.12666667;26.922;0.002133333;0.841333333;0.798;20.93766667;18.97;78.66533333;0.002133333;0.366333333;-0.0115;0.058
1514;03.07.2022 02:00;1.07030303;1.141515152;21.85424242;17.64454545;5.513333333;87.35030303;26.63424242;0;1.005151515;0.901515152;21.02666667;18.2530303;88.16636364;0.002909091;0.174242424;-0.010424242;0.048606061
1515;03.07.2022 03:00;1.132424242;1.184545455;21.87;17.5530303;5.492121212;86.70878788;26.35484848;0.002181818;0.968181818;0.953030303;21.11272727;17.62181818;87.20333333;0.001212121;0.16;-0.011;0.045484848
1516;03.07.2022 04:00;1.179705882;1.232352941;21.87470588;16.81764706;5.473529412;91.10617647;26.05529412;0.052941176;1.063235294;0.982058824;21.18882353;17.11647059;89.91117647;0.060588235;0.195588235;-0.0115;0.038
1517;03.07.2022 05:00;1.122121212;1.278181818;21.8869697;16.57151515;5.45969697;92.30666667;25.80242424;10.84221212;0.466969697;1.032727273;21.27121212;16.92242424;92.75484848;11.527;1.856363636;-0.010484848;0.036030303
1518;03.07.2022 06:00;1.086363636;1.263939394;21.90454545;17.45363636;5.443333333;90.63484848;25.52363636;20.00812121;1.045454545;1.009090909;21.34060606;18.14666667;91.00575758;19.9299697;27.31848485;-0.010545455;0.067
1519;03.07.2022 07:00;0.62;1.11625;21.9025;22.1990625;5.4290625;76.5271875;25.2440625;20.55934375;0.8515625;0.8525;21.385;22.648125;73.5965625;20.3846875;56.925625;-0.0296875;0.124125
1520;03.07.2022 08:00;0.371470588;0.925882353;21.89294118;25.63382353;5.42;66.03647059;25.02676471;20.94888235;0.595;0.714411765;21.38647059;25.29705882;66.33235294;20.90802941;73.605;-0.009;0.0875
1521;03.07.2022 09:00;0.274848485;0.72;21.86515152;27.66636364;5.413636364;51.65727273;24.87909091;21.07206061;0.431212121;0.505757576;21.29757576;27.1730303;52.64848485;21.05521212;114.8030303;-0.008545455;0.089272727
1522;03.07.2022 10:00;0.244193548;0.576129032;21.76548387;28.9316129;5.41;42.56806452;24.85516129;21.04435484;0.352258065;0.369677419;21.08;28.53290323;42.89612903;21.09674194;98.07032258;-0.009;0.087580645
1523;03.07.2022 11:00;0.29375;0.47875;21.6071875;29.9659375;5.4115625;36.795625;25.0290625;21.030125;0.261875;0.2653125;20.7509375;29.5678125;36.7396875;21.11;97.7671875;-0.0080625;0.092375
1524;03.07.2022 12:00;0.29969697;0.419090909;21.45636364;30.34181818;5.424848485;34.58666667;25.52060606;20.992;0.215454545;0.217575758;20.47121212;30.06060606;34.61727273;21.04451515;93.12818182;-0.008484848;0.095424242
1525;03.07.2022 13:00;0.306969697;0.379393939;21.39242424;30.74545455;5.462121212;33.10545455;26.22;20.91372727;0.191515152;0.175757576;20.38363636;30.37575758;34.12939394;21.05054545;72.56969697;-0.008969697;0.085909091
1526;03.07.2022 14:00;0.298235294;0.343823529;21.48529412;30.71647059;5.512941176;33.05588235;26.82176471;21.05932353;0.162647059;0.131470588;20.40235294;30.62735294;31.62617647;21.09135294;96.44823529;-0.0085;0.0875
1527;03.07.2022 15:00;0.280909091;0.332727273;21.59666667;30.76242424;5.545151515;32.88484848;27.14454545;21.00293939;0.073636364;0.088787879;20.36060606;30.3530303;32.9030303;21.17663636;205.1569697;-0.008181818;0.075727273
1528;03.07.2022 16:00;0.250294118;0.327352941;21.57323529;30.38794118;5.556470588;30.54205882;27.36235294;21.08758824;-0.128235294;0.075588235;20.17411765;30.14382353;32.70470588;21.10091176;67.18352941;-0.007852941;0.080852941
1529;03.07.2022 17:00;0.242121212;0.341515152;21.48818182;30.07363636;5.569090909;29.62878788;27.58606061;20.98084848;-0.21969697;0.077878788;19.97606061;29.63909091;30.56818182;20.96842424;65.21090909;-0.007878788;0.097363636
1530;03.07.2022 18:00;0.276363636;0.391212121;21.45939394;29.30878788;5.575151515;32.06636364;27.82575758;20.71363636;-0.173333333;0.13030303;19.94818182;28.62484848;32.03060606;20.35142424;50.59;-0.008878788;0.103090909
1531;03.07.2022 19:00;0.323333333;0.435757576;21.50121212;28.09242424;5.57;33.38878788;27.93363636;19.46654545;0.077878788;0.22;20.09909091;27.68090909;34.11333333;19.26124242;29.33060606;-0.009;0.115969697
1532;03.07.2022 20:00;0.423235294;0.519117647;21.55823529;26.00470588;5.565882353;40.20411765;27.93088235;12.52676471;0.268529412;0.313823529;20.28705882;25.74176471;39.57794118;12.6625;11.52764706;-0.009764706;0.141323529
1533;03.07.2022 21:00;0.533823529;0.621470588;21.62235294;22.79058824;5.552058824;49.76205882;27.83441176;3.008382353;0.402941176;0.430588235;20.45470588;22.39147059;50.35411765;3.240794118;0.512647059;-0.010117647;0.115941176
1534;03.07.2022 22:00;0.649189189;0.736486486;21.67;20.21054054;5.532972973;61.0872973;27.67594595;0;0.523243243;0.535675676;20.60594595;20.14540541;58.87594595;0.00172973;0.309189189;-0.011351351;0.088675676
1535;03.07.2022 23:00;0.759677419;0.839677419;21.71612903;18.58548387;5.510645161;67.17774194;27.42193548;0;0.624193548;0.610645161;20.74387097;18.47935484;63.12612903;0;0.219677419;-0.011;0.071741935
1536;04.07.2022 00:00;0.846388889;0.9175;21.75888889;17.33833333;5.487777778;71.37083333;27.15611111;0.000888889;0.683611111;0.653055556;20.86527778;17.94472222;64.71527778;0;0.265833333;-0.011444444;0.060694444
1537;04.07.2022 01:00;0.914117647;0.971470588;21.78676471;15.88294118;5.464411765;75.71617647;26.84617647;0.001176471;0.722058824;0.695882353;20.99617647;17.50764706;64.30970588;0.002117647;0.147352941;-0.01;0.052
1538;04.07.2022 02:00;0.956363636;1.015454545;21.80606061;15.65181818;5.439393939;76.15848485;26.52939394;0.001939394;0.737272727;0.714545455;21.10818182;16.61545455;64.44636364;0.003636364;0.108484848;-0.011515152;0.049
1539;04.07.2022 03:00;0.998235294;1.045882353;21.82470588;14.97205882;5.422058824;78.23441176;26.20970588;0;0.750588235;0.731176471;21.21941176;15.63647059;66.38;0.000235294;0.090294118;-0.012;0.0455
1540;04.07.2022 04:00;1.03;1.079117647;21.84911765;14.43764706;5.402058824;79.73264706;25.88764706;0.11;0.809411765;0.770588235;21.31588235;14.99617647;72.98264706;0.096705882;0.103529412;-0.0105;0.0435
1541;04.07.2022 05:00;1.052903226;1.100967742;21.87064516;13.95967742;5.388064516;80.84709677;25.57870968;11.85890323;0.845483871;0.800645161;21.38709677;14.82741935;75.64354839;13.01919355;2.490645161;-0.011548387;0.041193548
1542;04.07.2022 06:00;0.961666667;1.0625;21.90666667;15.81694444;5.3775;77.365;25.30694444;20.14155556;0.779722222;0.784166667;21.46611111;16.73111111;70.805;20.105;24.54361111;-0.010083333;0.088
1543;04.07.2022 07:00;0.703548387;0.958387097;21.91903226;19.00096774;5.37;66.97096774;24.99935484;20.77474194;0.647419355;0.684193548;21.48709677;19.79032258;62.26096774;20.75877419;57.45774194;-0.009;0.125129032
1544;04.07.2022 08:00;0.2121875;0.720625;21.895625;24.99;5.360625;47.3125;24.7509375;20.81475;0.3625;0.481875;21.471875;25.033125;43.861875;20.886375;75.4865625;-0.00809375;0.0944375
1545;04.07.2022 09:00;0.152647059;0.533823529;21.83764706;27.64735294;5.36;34.42176471;24.59176471;20.98164706;0.206764706;0.298529412;21.36029412;27.10441176;34.13647059;21.11508824;87.80882353;-0.0085;0.081764706
1546;04.07.2022 10:00;0.151875;0.4378125;21.7390625;28.72;5.3509375;33.186875;24.5565625;20.958;0.195625;0.229375;21.119375;28.308125;32.686875;21.0805;92.560625;-0.008;0.077
1547;04.07.2022 11:00;0.233939394;0.393333333;21.57939394;29.85909091;5.351515152;33.92515152;24.76606061;20.90157576;0.158787879;0.175151515;20.78545455;29.52939394;32.28242424;20.89660606;83.29757576;-0.008;0.072606061
1548;04.07.2022 12:00;0.256774194;0.345806452;21.39129032;30.59064516;5.361612903;31.6916129;25.2316129;20.76648387;0.135483871;0.144193548;20.46612903;30.30064516;31.87;20.90841935;82.07387097;-0.008;0.072
1549;04.07.2022 13:00;0.2721875;0.32875;21.2584375;30.974375;5.381875;32.1771875;25.8725;20.88621875;0.1271875;0.12;20.3621875;30.440625;31.874375;21.0155625;72.908125;-0.008875;0.076375
1550;04.07.2022 14:00;0.216451613;0.256774194;21.27483871;31.49967742;5.422258065;24.51096774;26.54548387;20.86625806;0.067096774;0.046129032;20.36129032;30.80354839;25.91903226;20.97909677;102.4851613;-0.009419355;0.080354839
1551;04.07.2022 15:00;0.190606061;0.24030303;21.38787879;31.61606061;5.456969697;26.41151515;26.94909091;20.91827273;-0.046060606;0.003333333;20.31090909;30.9469697;27.41212121;21.06763636;112.6987879;-0.009121212;0.080606061
1552;04.07.2022 16:00;0.179354839;0.243870968;21.46612903;31.50354839;5.474193548;25.71967742;27.19290323;20.91719355;-0.217096774;-0.002258065;20.10774194;30.71741935;27.39677419;21.021;84.31612903;-0.009387097;0.079612903
1553;04.07.2022 17:00;0.227352941;0.309411765;21.41529412;30.57647059;5.493235294;32.04970588;27.48147059;20.96282353;-0.214117647;0.054705882;19.89970588;29.79764706;32.79323529;20.92688235;51.37;-0.008235294;0.097323529
1554;04.07.2022 18:00;0.317058824;0.419411765;21.38705882;28.94382353;5.5;39.35911765;27.76176471;20.74276471;-0.100882353;0.154411765;19.88058824;28.235;39.11058824;20.77570588;35.62352941;-0.0085;0.110058824
1555;04.07.2022 19:00;0.387272727;0.486969697;21.42090909;27.40151515;5.5;42.50424242;27.93151515;19.60906061;0.15969697;0.262424242;20.01393939;26.75484848;42.89272727;19.62369697;27.20212121;-0.008363636;0.117545455
1556;04.07.2022 20:00;0.460909091;0.546666667;21.46212121;25.48060606;5.496060606;45.80272727;27.93757576;13.89930303;0.311515152;0.344545455;20.19909091;25.13484848;45.98909091;13.71439394;9.383333333;-0.008848485;0.140393939
1557;04.07.2022 21:00;0.560882353;0.643529412;21.54176471;23.15558824;5.482058824;55.83264706;27.85558824;2.9945;0.420588235;0.439705882;20.38617647;23.07735294;53.71647059;2.813852941;0.425882353;-0.009617647;0.110588235
1558;04.07.2022 22:00;0.689189189;0.76;21.6172973;21.33324324;5.463243243;65.88108108;27.68702703;0.001945946;0.56;0.568378378;20.54054054;20.8472973;64.61540541;0.001945946;0.265405405;-0.010810811;0.083864865
1559;04.07.2022 23:00;0.762258065;0.836774194;21.66709677;19.91870968;5.445806452;69.29096774;27.48935484;0;0.657419355;0.650645161;20.66419355;19.5;69.0616129;0;0.240645161;-0.009451613;0.073193548
1560;05.07.2022 00:00;0.83375;0.895625;21.71125;18.6634375;5.421875;71.99125;27.24;0;0.71625;0.7028125;20.7753125;18.225;71.538125;0.001;0.283125;-0.01090625;0.06353125
1561;05.07.2022 01:00;0.878235294;0.943235294;21.74911765;18.29029412;5.402058824;74.05647059;26.96411765;0;0.749117647;0.732352941;20.89058824;18.12470588;72.10558824;0.001176471;0.175882353;-0.010882353;0.058323529
1562;05.07.2022 02:00;0.923333333;0.988484848;21.76969697;17.26484848;5.381818182;77.65272727;26.69545455;0.002181818;0.782727273;0.762424242;20.99030303;17.68272727;73.35727273;0.004363636;0.121515152;-0.011212121;0.053606061
1563;05.07.2022 03:00;0.991176471;1.036470588;21.78470588;16.65794118;5.363529412;79.03588235;26.40676471;0;0.839117647;0.800882353;21.07794118;16.27058824;77.43411765;0.001882353;0.139411765;-0.010882353;0.045441176
1564;05.07.2022 04:00;1.015;1.059736842;21.79842105;15.53947368;5.343684211;82.25842105;26.115;0.104842105;0.868421053;0.826315789;21.17947368;16.10263158;78.10473684;0.083368421;0.101578947;-0.011;0.042763158
1565;05.07.2022 05:00;1.042352941;1.085588235;21.81911765;15.51941176;5.322352941;82.95617647;25.81529412;12.38297059;0.871470588;0.837058824;21.26382353;16.02411765;78.13294118;13.27994118;2.331764706;-0.0115;0.04
1566;05.07.2022 06:00;0.934117647;1.056176471;21.83588235;16.86117647;5.317352941;79.02264706;25.54294118;20.23273529;0.801470588;0.809117647;21.32705882;17.72794118;73.68911765;18.18297059;50.13794118;-0.0105;0.083
1567;05.07.2022 07:00;0.5290625;0.9196875;21.8371875;20.973125;5.305;66.310625;25.264375;20.57896875;0.640625;0.6759375;21.3553125;21.9028125;60.9696875;19.78321875;108.9434375;-0.009;0.0858125
1568;05.07.2022 08:00;0.329117647;0.726764706;21.82441176;25.23176471;5.295294118;52.37970588;25.06676471;20.98611765;0.387352941;0.502647059;21.33941176;25.19823529;50.21470588;20.99326471;75.49647059;-0.009;0.092323529
1569;05.07.2022 09:00;0.22;0.515;21.77583333;29.09555556;5.29;35.69416667;24.88527778;20.93708333;0.2325;0.311944444;21.23916667;28.1025;36.33611111;21.10677778;104.5286111;-0.008527778;0.093888889
1570;05.07.2022 10:00;0.1653125;0.4125;21.67875;30.4465625;5.2825;31.074375;24.8396875;20.85634375;0.1565625;0.2046875;21.008125;29.7775;29.54375;20.97209375;101.411875;-0.0089375;0.08796875
1571;05.07.2022 11:00;0.177058824;0.350882353;21.52764706;31.83352941;5.284705882;29.50794118;25.04411765;20.31976471;0.102941176;0.129411765;20.68382353;31.07058824;29.79088235;20.63994118;102.7094118;-0.008588235;0.094647059
1572;05.07.2022 12:00;0.220344828;0.340344828;21.37034483;31.87724138;5.294482759;29.97310345;25.4337931;20.37668966;0.099655172;0.13137931;20.38344828;31.57965517;30.06275862;20.77386207;108.292069;-0.009;0.095
1573;05.07.2022 13:00;0.222424242;0.299393939;21.28909091;32.75212121;5.313030303;29.33969697;25.97969697;20.65824242;0.071515152;0.086363636;20.28090909;32.10484848;30.63272727;20.74918182;72.66515152;-0.008121212;0.084454545
1574;05.07.2022 14:00;0.251052632;0.296578947;21.32842105;32.31973684;5.343157895;32.66184211;26.54315789;20.90007895;0.113421053;0.088157895;20.24157895;31.49763158;34.48473684;21.12255263;129.5763158;-0.008;0.089263158
1575;05.07.2022 15:00;0.233235294;0.281470588;21.43117647;31.80411765;5.367941176;31.73647059;26.92617647;21.03688235;0.027352941;0.046764706;20.17882353;31.20470588;32.33382353;21.19164706;124.5941176;-0.009;0.088
1576;05.07.2022 16:00;0.228235294;0.292352941;21.46588235;31.56617647;5.382647059;32.17735294;27.18941176;21.01152941;-0.145588235;0.049411765;19.98794118;30.88617647;33.65470588;21.12902941;77.57117647;-0.009;0.09
1577;05.07.2022 17:00;0.233235294;0.312941176;21.42088235;31.01764706;5.397941176;31.46558824;27.47205882;20.90294118;-0.240294118;0.061764706;19.83794118;30.37147059;32.13235294;20.98097059;47.27705882;-0.009;0.1055
1578;05.07.2022 18:00;0.251818182;0.351818182;21.40090909;30.17272727;5.41030303;30.64121212;27.73757576;20.59836364;-0.164848485;0.102424242;19.84909091;29.52757576;30.89848485;20.20857576;94.66515152;-0.008030303;0.103969697
1579;05.07.2022 19:00;0.302580645;0.398387097;21.43483871;29.40580645;5.417096774;33.14903226;27.83967742;18.34719355;0.103870968;0.196774194;20.00516129;28.50516129;34.31;18.82564516;21.95709677;-0.010483871;0.119612903
1580;05.07.2022 20:00;0.406363636;0.491515152;21.48606061;26.37727273;5.407575758;42.2;27.88515152;12.97269697;0.272727273;0.313939394;20.17424242;25.71939394;42.92121212;11.73284848;7.584545455;-0.007515152;0.143
1581;05.07.2022 21:00;0.555757576;0.631818182;21.53818182;22.27121212;5.397272727;55.10818182;27.79787879;3.017666667;0.434545455;0.449090909;20.35121212;21.88969697;54.91030303;1.352515152;0.271515152;-0.010030303;0.106848485
1582;05.07.2022 22:00;0.651515152;0.726666667;21.58757576;20.56212121;5.37969697;62.35727273;27.64939394;0.004363636;0.54;0.535454545;20.50545455;20.17515152;60.3030303;0.00169697;0.133030303;-0.011030303;0.083151515
1583;05.07.2022 23:00;0.792121212;0.843636364;21.63575758;17.79484848;5.359393939;70.75030303;27.44060606;0;0.646666667;0.61;20.62818182;18.64090909;65.34333333;0;0.168484848;-0.011484848;0.061333333
1584;06.07.2022 00:00;0.869677419;0.916774194;21.68064516;16.57774194;5.340645161;74.14903226;27.17967742;0.004129032;0.711935484;0.663870968;20.75322581;17.31419355;69.33129032;0;0.181935484;-0.011645161;0.049290323
1585;06.07.2022 01:00;0.928888889;0.970277778;21.71694444;15.12722222;5.318055556;79.92305556;26.87027778;0.002;0.776111111;0.716666667;20.88277778;16.50222222;72.94833333;0;0.091666667;-0.01;0.0455
1586;06.07.2022 02:00;0.983235294;1.018235294;21.75647059;14.95264706;5.299705882;81.02029412;26.53117647;0.003764706;0.826176471;0.760882353;21.02117647;15.54676471;75.54411765;0;0.098529412;-0.0115;0.0405
1587;06.07.2022 03:00;1.010625;1.040625;21.7603125;14.25125;5.2803125;82.0575;26.2121875;0.0005;0.8221875;0.7740625;21.1271875;15.1490625;73.0640625;0;0.105;-0.012;0.0359375
1588;06.07.2022 04:00;1.042777778;1.070833333;21.77861111;13.92972222;5.262777778;81.96277778;25.86277778;0.172222222;0.850833333;0.794166667;21.21277778;14.20638889;75.685;0.1355;0.143055556;-0.011055556;0.035583333
1589;06.07.2022 05:00;1.071764706;1.093823529;21.79205882;13.63088235;5.25;83.77764706;25.51088235;14.45676471;0.880588235;0.821470588;21.285;14.27470588;78.99323529;12.87864706;2.412647059;-0.012;0.0335
1590;06.07.2022 06:00;0.916666667;1.068787879;21.80878788;16.23242424;5.24;76.56575758;25.18848485;20.11378788;0.810606061;0.809393939;21.34818182;16.66727273;70.85969697;19.96278788;53.54878788;-0.009515152;0.075848485
1591;06.07.2022 07:00;0.362647059;0.872058824;21.81529412;22.73911765;5.231176471;56.47205882;24.91294118;20.62879412;0.613529412;0.638235294;21.39470588;21.71264706;54.17235294;20.43144118;131.9955882;-0.0095;0.117
1592;06.07.2022 08:00;0.214705882;0.676764706;21.79911765;26.35647059;5.221176471;46.59470588;24.68;20.75920588;0.33;0.461470588;21.39176471;26.13235294;45.32176471;20.78344118;72.99411765;-0.0085;0.0845
1593;06.07.2022 09:00;0.18030303;0.506060606;21.73333333;29.35939394;5.216363636;38.52;24.50757576;20.71606061;0.203636364;0.297878788;21.2769697;29.22969697;36.70333333;20.72793939;121.9993939;-0.006484848;0.07969697
1594;06.07.2022 10:00;0.140588235;0.398235294;21.63058824;30.80058824;5.21;33.70735294;24.46735294;20.69847059;0.171764706;0.209411765;20.99647059;30.26941176;34.44705882;20.78147059;202.2511765;-0.0085;0.1015
1595;06.07.2022 11:00;0.195454545;0.331818182;21.49151515;31.53121212;5.21030303;32.71484848;24.66636364;20.79239394;0.124242424;0.134242424;20.60939394;31.39878788;32.55545455;20.72130303;84.74515152;-0.009;0.090636364
1596;06.07.2022 12:00;0.219393939;0.305757576;21.3169697;32.1069697;5.222727273;31.5769697;25.07484848;20.68436364;0.096969697;0.102424242;20.25030303;31.67212121;31.83575758;20.83706061;77.21181818;-0.009;0.107424242
1597;06.07.2022 13:00;0.23;0.265;21.165;32.5053125;5.2440625;30.51625;25.766875;20.730125;0.0634375;0.0703125;20.155625;32.3375;30.450625;20.6455625;63.5725;-0.009;0.121
1598;06.07.2022 14:00;0.230666667;0.247666667;21.14533333;32.72833333;5.276666667;30.92066667;26.459;20.8933;0.048666667;0.032666667;20.14533333;32.436;30.43533333;20.97966667;172.4676667;-0.009;0.121
1599;06.07.2022 15:00;0.218787879;0.244848485;21.24454545;32.74454545;5.303333333;31.22090909;26.88878788;20.936;-0.011818182;0.005151515;20.06545455;32.27212121;31.84060606;20.98278788;102.2130303;-0.009;0.099878788
1600;06.07.2022 16:00;0.21030303;0.259393939;21.29939394;32.52545455;5.317878788;30.91;27.15636364;20.94593939;-0.17;0.011818182;19.83848485;31.72787879;32.53363636;21.02524242;61.42060606;-0.009484848;0.17030303
1601;06.07.2022 17:00;0.232647059;0.292352941;21.29352941;31.64147059;5.325588235;33.52794118;27.45764706;20.85008824;-0.211176471;0.059411765;19.66970588;30.88558824;34.90205882;20.65347059;50.685;-0.0075;0.0945
1602;06.07.2022 18:00;0.275882353;0.362352941;21.28352941;30.59882353;5.340294118;35.63147059;27.74558824;20.54832353;-0.126470588;0.137352941;19.695;29.81176471;36.64117647;20.15129412;53.79058824;-0.0085;0.0995
1603;06.07.2022 19:00;0.336470588;0.426470588;21.31911765;29.14205882;5.339411765;39.33617647;27.89941176;19.11608824;0.144117647;0.24;19.85264706;28.33647059;40.91147059;18.93673529;32.21088235;-0.01;0.1155
1604;06.07.2022 20:00;0.46030303;0.530606061;21.36181818;26.40424242;5.322424242;48.77515152;27.91939394;13.0650303;0.326666667;0.35969697;20.03606061;26.07363636;49.17454545;12.73369697;6.066969697;-0.009484848;0.140212121
1605;06.07.2022 21:00;0.59875;0.66375;21.438125;23.5915625;5.3175;58.2640625;27.8734375;2.5094375;0.474375;0.463125;20.208125;22.8934375;58.1834375;1.30996875;0.36125;-0.011;0.09703125
1606;06.07.2022 22:00;0.690882353;0.752647059;21.525;22.04647059;5.302058824;63.82;27.71117647;0.004235294;0.565588235;0.555;20.39029412;21.18617647;62.78852941;0;0.135882353;-0.0105;0.0795
1607;06.07.2022 23:00;0.758529412;0.812941176;21.56735294;19.64647059;5.284411765;68.67588235;27.51;0.002117647;0.606470588;0.600882353;20.50882353;20.58352941;62.66529412;0.002117647;0.175882353;-0.0105;0.0655
1608;07.07.2022 00:00;0.803529412;0.860882353;21.60235294;20.14088235;5.264411765;70.89735294;27.28088235;0.003764706;0.606470588;0.620882353;20.62852941;21.42941176;63.91852941;0;0.169411765;-0.01;0.0555
1609;07.07.2022 01:00;0.798787879;0.872424242;21.6569697;22.49969697;5.244848485;70.63060606;26.98424242;0.001939394;0.666060606;0.66969697;20.73484848;21.29060606;71.23969697;0;0.114545455;-0.010515152;0.064424242
1610;07.07.2022 02:00;0.860588235;0.926470588;21.67352941;21.75941176;5.229705882;74.97147059;26.74176471;0;0.730882353;0.728823529;20.80441176;21.07205882;75.48823529;0;0.255882353;-0.0095;0.0625
1611;07.07.2022 03:00;0.890882353;0.957352941;21.675;21.26;5.214705882;76.25588235;26.48794118;0.003058824;0.758235294;0.739117647;20.86;20.85735294;75.51117647;0;0.252647059;-0.011;0.058
1612;07.07.2022 04:00;0.950588235;1.005;21.68676471;20.09294118;5.204705882;79.78;26.25294118;0.056;0.821176471;0.786764706;20.90735294;19.60970588;79.29617647;0.075764706;0.155588235;-0.011;0.0535
1613;07.07.2022 05:00;1.010588235;1.058235294;21.70676471;19.29852941;5.194705882;82.84352941;26.04882353;11.07144118;0.872941176;0.832941176;20.97147059;19.00911765;82.055;12.96220588;3.136764706;-0.011;0.045
1614;07.07.2022 06:00;0.960882353;1.065882353;21.71735294;19.47029412;5.184705882;82.6;25.85088235;19.54844118;0.842647059;0.830294118;21.03441176;19.53;80.11470588;19.78538235;36.11647059;-0.0105;0.09
1615;07.07.2022 07:00;0.525625;0.959375;21.710625;21.338125;5.1746875;74.363125;25.6525;20.5711875;0.7278125;0.7178125;21.0809375;21.2878125;72.5828125;20.41396875;137.3984375;-0.008;-0.043
1616;07.07.2022 08:00;0.4084375;0.820625;21.6928125;23.1778125;5.1671875;66.2721875;25.455;21.20515625;0.5159375;0.61375;21.0853125;23.21625;64.4178125;21.2965;122.1225;-0.00853125;-0.054125
1617;07.07.2022 09:00;0.431935484;0.71516129;21.66451613;24.83516129;5.154193548;60.68967742;25.29032258;21.34687097;0.470322581;0.511935484;21.02967742;24.69516129;59.10096774;21.5;85.68129032;-0.008451613;0.094
1618;07.07.2022 10:00;0.409393939;0.634545455;21.58848485;26.34606061;5.15;58.74060606;25.25636364;21.20709091;0.427272727;0.433636364;20.85545455;26.3369697;54.08272727;21.37151515;101.9090909;-0.008;0.083
