,Date,Leaf Humidity-Cabernet A1 [%],Leaf Humidity-Cabernet A2 [%],Soil Oxygen-Cabernet [% O2],Air Temperature-Cabernet [°C],Soil Permittivity-Cabernet [e],Relative Humidity-Cabernet [%],Soil Temperature-Cabernet [°C],Soil Humidity-Cabernet [V],Leaf Humidity-Sauvignon Blanc A1 [%],Leaf Humidity-Sauvignon Blanc A2 [%],Soil Oxygen-Sauvignon Blanc [% O2],Air Temperature-Sauvignon Blanc [°C],Relative Humidity-Sauvignon Blanc [%],Soil Humidity-Sauvignon Blanc [V],PAR-Sauvignon Blanc [umol/m^2/s],Sap Flow Outer-Cabernet [kg/hr],Sap Flow Inner-Cabernet [kg/hr]
332,2021-06-28 11:00:00,0.6196875,0.1403125,21.4159375,28.215625,6.320625,54.62125,23.8590625,20.861125,0.57,0.4175,21.1509375,27.984375,53.465,21.04475,451.805625,0.09,-0.02
333,2021-06-28 12:00:00,0.636875,0.13,21.0884375,28.70125,6.359375,52.783125,24.6971875,20.141,0.526875,0.39125,20.8809375,28.745625,50.96,20.432,126.129375,0.1,-0.02
334,2021-06-28 13:00:00,0.64875,0.1415625,20.889375,29.04625,6.424375,52.925,25.744375,20.59525,0.4765625,0.3984375,20.9403125,28.591875,52.733125,20.59525,145.451875,0.1,-0.03
335,2021-06-28 14:00:00,0.6853125,0.2034375,20.8765625,28.075625,6.4703125,57.295625,26.4803125,20.913625,0.406875,0.4265625,21.054375,27.955625,54.8075,21.13925,116.1475,0.1,-0.02
336,2021-06-28 15:00:00,0.6178125,0.1221875,20.8078125,28.91875,6.4725,53.780625,26.825625,20.8905,0.2459375,0.3215625,20.88625,28.811875,52.175625,21.0765,322.9646875,0.08,-0.02
337,2021-06-28 16:00:00,0.585625,0.1090625,20.661875,28.913125,6.4703125,53.045625,27.1715625,20.93675,0.2684375,0.3225,20.6184375,29.09625,50.56,21.0285,531.209375,0.09,-0.02
338,2021-06-28 17:00:00,0.5853125,0.1315625,20.6390625,28.41375,6.48,55.04125,27.784375,20.929625,0.3615625,0.3221875,20.63375,28.34875,52.17375,21.08675,92.2271875,0.09,-0.02
339,2021-06-28 18:00:00,0.5896875,0.180625,20.636875,27.87625,6.4746875,55.211875,28.2740625,20.491625,0.3821875,0.3734375,20.83,27.543125,53.99375,20.6055,67.701875,0.1,-0.03
340,2021-06-28 19:00:00,0.7,0.2690625,20.7221875,26.761875,6.461875,59.800625,28.419375,19.818625,0.5734375,0.5128125,21.10125,26.28375,59.86375,19.81775,38.91875,0.11,-0.03
341,2021-06-28 20:00:00,0.788125,0.34875,20.8246875,25.14375,6.441875,66.195625,28.33875,16.21525,0.7184375,0.618125,21.3121875,24.558125,67.84375,16.01,14.583125,0.09,-0.03
342,2021-06-28 21:00:00,0.9253125,0.4778125,20.9621875,23.01375,6.4215625,77.295,28.11375,3.497875,0.885625,0.7490625,21.48,22.488125,78.458125,1.8895,0.725625,0.03,-0.03
343,2021-06-28 22:00:00,1.0184375,0.5675,21.13625,21.358125,6.394375,84.4825,27.7984375,0.002,0.968125,0.823125,21.61375,21.281875,83.14,0,0.4359375,0.02,-0.03
344,2021-06-28 23:00:00,1.115,0.6490625,21.2478125,20.6275,6.3690625,87.708125,27.406875,0.001,1.0453125,0.885625,21.698125,20.796875,85.785,0,0.403125,0.01,-0.03
345,2021-06-29 00:00:00,1.173333333,0.695555556,21.33481481,19.87592593,6.342592593,90.10296296,26.98185185,0.00237037,1.127037037,0.931851852,21.73222222,19.78925926,89.27888889,0,0.325925926,0.01,-0.03
346,2021-06-29 01:00:00,1.22375,0.726875,21.44375,19.118125,6.3128125,92.28,26.4978125,0,1.2253125,0.966875,21.7990625,19.4425,89.97875,0,0.3865625,0.01,-0.03
347,2021-06-29 02:00:00,1.26875,0.749375,21.5359375,18.616875,6.291875,93.974375,26.0884375,0.004,1.338125,0.9884375,21.839375,19.381875,88.393125,0,0.344375,0.01,-0.02
348,2021-06-29 03:00:00,1.289375,0.7646875,21.510625,17.78,6.269375,94.814375,25.6646875,0,1.396875,1.0078125,21.86375,18.665625,89.75625,0.002,0.415,0.01,-0.03
349,2021-06-29 04:00:00,1.3215625,0.7796875,21.4928125,17.84125,6.2534375,94.746875,25.275625,0.14675,1.50875,1.0225,21.915625,18.61375,89.426875,0.108625,0.49375,0.01,-0.03
350,2021-06-29 05:00:00,1.339375,0.7921875,21.5453125,17.47375,6.2409375,94.860625,24.87875,13.8445,1.4153125,1.025,21.975625,18.63375,89.463125,12.230625,3.7746875,0,-0.02
351,2021-06-29 06:00:00,1.2971875,0.7859375,21.613125,19.084375,6.24,92.560625,24.544375,19.7575,1.13,0.993125,22.0228125,20.49,84.478125,19.609125,75.5815625,0.01,-0.02
352,2021-06-29 07:00:00,1.01625,0.6409375,21.6734375,23.440625,6.24,78.163125,24.1996875,20.50875,1.008125,0.8509375,22.0465625,23.071875,78.33,20.266625,114.09,0.02,-0.02
353,2021-06-29 08:00:00,0.8053125,0.4753125,21.649375,25.8625,6.2375,73.06875,23.9440625,20.805,0.88875,0.7028125,22.001875,25.71875,71.2675,20.6475,162.3196875,0.09,-0.03
354,2021-06-29 09:00:00,0.683125,0.2971875,21.611875,28.016875,6.2309375,61.850625,23.82625,20.7545,0.769375,0.58875,21.875625,27.82875,63.42875,20.933875,502.8796875,0.09,-0.02
355,2021-06-29 10:00:00,0.614375,0.17125,21.5325,29.303125,6.23,53.84625,23.8434375,20.71225,0.649375,0.4834375,21.5290625,29.239375,54.03375,20.839875,94.9790625,0.09,-0.02
356,2021-06-29 11:00:00,0.5615625,0.0775,21.2815625,30.593125,6.2315625,49.9025,24.214375,20.559,0.573125,0.41,21.0996875,30.399375,48.555,20.69175,93.5896875,0.09,-0.02
357,2021-06-29 12:00:00,0.5571875,0.0334375,20.9321875,31.29375,6.266875,50.083125,25.070625,20.311,0.499375,0.34125,20.8040625,31.37375,45.87875,20.483375,88.5940625,0.09,-0.02
358,2021-06-29 13:00:00,0.5515625,0.011875,20.75,31.8375,6.336875,46.273125,26.2696875,20.0535,0.3690625,0.2890625,20.81875,32.03375,45.7175,20.433,80.60125,0.09,-0.02
359,2021-06-29 14:00:00,0.6190625,0.1103125,20.6890625,30.915625,6.370625,54.574375,27.149375,20.85125,0.335,0.3540625,20.864375,30.8775,53.210625,21.14425,113.1634375,0.09,-0.02
360,2021-06-29 15:00:00,0.588125,0.0953125,20.569375,31.1475,6.3775,51.26,27.57875,20.2105,0.2428125,0.3115625,20.67125,31.073125,48.674375,21.03975,472.2403125,0.1,-0.02
361,2021-06-29 16:00:00,0.5734375,0.095,20.54,30.878125,6.3709375,52.189375,27.9721875,20.134,0.2575,0.3184375,20.5171875,30.651875,49.080625,20.50475,65.9946875,0.08,-0.02
362,2021-06-29 17:00:00,0.5915625,0.1409375,20.4975,30.28625,6.3790625,52.28,28.4821875,20.6035,0.3746875,0.3521875,20.4621875,30.451875,48.36375,20.603,66.1475,0.1,-0.02
363,2021-06-29 18:00:00,0.5796875,0.15625,20.5540625,30.071875,6.3759375,54.42,28.8196875,20.50075,0.3390625,0.3496875,20.7290625,29.976875,50.705,20.62875,84.000625,0.1,-0.02
364,2021-06-29 19:00:00,0.66375,0.2446875,20.73125,28.41875,6.361875,60.10375,28.87875,19.149,0.439375,0.4621875,20.998125,28.111875,57.745625,19.3875,38.17375,0.11,-0.02
365,2021-06-29 20:00:00,0.7771875,0.3325,20.8421875,25.903125,6.3459375,66.074375,28.7728125,12.52025,0.6246875,0.5884375,21.199375,25.7825,64.139375,12.59425,12.281875,0.09,-0.02
366,2021-06-29 21:00:00,0.8578125,0.4078125,20.988125,23.3375,6.3228125,71.283125,28.5140625,3.0135,0.7165625,0.6665625,21.360625,23.33,69.703125,3.616125,0.696875,0.03,-0.03
367,2021-06-29 22:00:00,0.9321875,0.4775,21.1521875,21.708125,6.2978125,76.1475,28.1696875,0.002,0.7834375,0.7265625,21.4725,21.795625,73.696875,0.001,0.3234375,0.03,-0.03
368,2021-06-29 23:00:00,1.0271875,0.565,21.215,20.83,6.269375,83.778125,27.743125,0,0.865625,0.8040625,21.5559375,20.88875,81.41625,0,0.3265625,0.02,-0.03
369,2021-06-30 00:00:00,1.0815625,0.62125,21.3434375,20.41375,6.2403125,85.474375,27.2903125,0,0.9,0.84,21.6415625,20.893125,81.49,0,0.376875,0.01,-0.03
370,2021-06-30 01:00:00,1.1046875,0.649375,21.4371875,20.01,6.2128125,83.46375,26.8525,0.002,0.9,0.8475,21.679375,20.595625,78.49875,0.001,0.2746875,0.01,-0.03
371,2021-06-30 02:00:00,1.1028125,0.6478125,21.4246875,19.731875,6.1853125,80.90375,26.438125,0,0.8965625,0.8459375,21.718125,20.18625,76.2975,0.005,0.31,0.01,-0.03
372,2021-06-30 03:00:00,1.1190625,0.661875,21.4134375,18.893125,6.164375,82.248125,26.0246875,0.002,0.885,0.8425,21.7875,19.7375,75.468125,0.002,0.3846875,0.01,-0.03
373,2021-06-30 04:00:00,1.1390625,0.6840625,21.52375,18.148125,6.1459375,85.601875,25.64,0.0865,0.925625,0.8796875,21.8590625,18.708125,80.7675,0.12875,0.36125,0.01,-0.02
374,2021-06-30 05:00:00,1.1665625,0.7115625,21.6078125,17.5875,6.1309375,86.468125,25.2646875,13.22175,0.9496875,0.9040625,21.9340625,18.281875,80.81375,12.699,5.1734375,0.01,-0.03
375,2021-06-30 06:00:00,1.1409375,0.704375,21.6640625,18.8325,6.13,82.34,24.8915625,19.5635,0.8509375,0.8446875,21.99375,20.020625,72.0875,19.49525,52.5875,0.01,-0.03
376,2021-06-30 07:00:00,0.915625,0.54625,21.663125,22.1875,6.13,72.573125,24.5496875,20.39575,0.728125,0.7159375,22.0125,22.428125,67.790625,20.3265,90.1384375,0.07,-0.02
377,2021-06-30 08:00:00,0.690625,0.37,21.65,26.04875,6.13,62.835625,24.2684375,20.80275,0.6290625,0.5746875,21.9725,25.470625,60.144375,20.822,211.42875,0.1,-0.02
378,2021-06-30 09:00:00,0.5996875,0.214375,21.6340625,28.5725,6.1259375,54.056875,24.0775,20.87925,0.5340625,0.4596875,21.8365625,28.335625,51.21,21.01925,244.0321875,0.09,-0.02
379,2021-06-30 10:00:00,0.53375,0.0884375,21.53375,30.248125,6.12,48.955,24.0628125,20.857,0.4765625,0.37625,21.4753125,30.14625,46.55375,21.003,89.7915625,0.09,-0.02
380,2021-06-30 11:00:00,0.5121875,0.0278125,21.324375,31.26625,6.1215625,47.949375,24.3825,20.7485,0.4596875,0.336875,21.0221875,31.055625,44.910625,20.98,106.856875,0.09,-0.02
381,2021-06-30 12:00:00,0.5153125,0.0134375,20.9890625,31.513125,6.14875,45.096875,25.23625,20.78875,0.4059375,0.2853125,20.7203125,31.551875,41.756875,20.987,83.963125,0.09,-0.02
382,2021-06-30 13:00:00,0.5225,0.000625,20.818125,31.71625,6.2109375,44.41,26.3978125,20.7805,0.3125,0.2421875,20.796875,31.76125,40.38,20.977,46.7703125,0.09,-0.02
383,2021-06-30 14:00:00,0.4915625,-0.0265625,20.7978125,31.8125,6.263125,41.2825,27.2765625,20.797,0.1753125,0.2103125,20.825,31.989375,38.48,20.97,207.185625,0.09,-0.02
384,2021-06-30 15:00:00,0.45125,-0.049375,20.6925,31.68625,6.2559375,40.770625,27.6778125,20.849,0.0403125,0.1253125,20.5396875,31.6425,36.686875,21.086875,295.7278125,0.09,-0.02
385,2021-06-30 16:00:00,0.4134375,-0.0625,20.5165625,31.32875,6.25,39.046875,28.1275,20.8895,0.118125,0.151875,20.3165625,31.181875,36.829375,21.103,901.9384375,0.09,-0.02
386,2021-06-30 17:00:00,0.4090625,-0.021875,20.4871875,30.548125,6.2590625,41.881875,28.8171875,20.80475,0.1246875,0.1796875,20.2359375,30.568125,38.93375,20.99425,88.428125,0.09,-0.02
387,2021-06-30 18:00:00,0.460625,0.0403125,20.5484375,29.316875,6.26,45.03375,29.3021875,20.5105,0.1834375,0.2225,20.438125,29.3575,41.475625,20.717875,96.9703125,0.1,-0.02
388,2021-06-30 19:00:00,0.568125,0.1315625,20.7471875,27.6325,6.249375,51.55125,29.351875,19.21925,0.3290625,0.3390625,20.986875,27.56875,48.175625,19.5215,67.6709375,0.11,-0.02
389,2021-06-30 20:00:00,0.7246875,0.2675,20.88625,24.95375,6.2253125,64.089375,29.141875,13.58625,0.5725,0.5121875,21.2428125,24.729375,62.903125,12.474125,11.3975,0.09,-0.03
390,2021-06-30 21:00:00,0.948125,0.4859375,21.009375,22.1225,6.204375,85.464375,28.8121875,1.66575,0.8178125,0.7384375,21.4065625,21.838125,85.279375,2.466625,0.425625,0.03,-0.02
391,2021-06-30 22:00:00,1.0721875,0.5903125,21.2128125,21.12375,6.179375,90.5975,28.4196875,0,0.9365625,0.8440625,21.5290625,21.125,89.424375,0,0.1784375,0.02,-0.03
392,2021-06-30 23:00:00,1.13375,0.6534375,21.2346875,21.07,6.1503125,92.480625,27.953125,0,0.9996875,0.90375,21.566875,20.989375,91.4575,0,0.31125,0.01,-0.03
393,2021-07-01 00:00:00,1.16875,0.6940625,21.35875,21.095,6.1203125,93.26875,27.516875,0.002,1.0446875,0.94125,21.5725,21.00125,92.033125,0,0.2,0.01,-0.02
394,2021-07-01 01:00:00,1.2090625,0.7240625,21.43375,20.74125,6.0928125,94.00875,27.081875,0.002,1.09375,0.97875,21.6015625,20.613125,93.165625,0,0.26375,0.01,-0.03
395,2021-07-01 02:00:00,1.2653125,0.7584375,21.365625,20.201875,6.066875,95.40625,26.6703125,0.002,1.145625,1.01375,21.6603125,20.17875,94.51,0.009,0.31125,0,-0.03
396,2021-07-01 03:00:00,1.2928125,0.785,21.3484375,20.44,6.044375,95.529375,26.2871875,0.002,1.1725,1.0425,21.7284375,20.270625,95.068125,0.003,0.3375,0.01,-0.02
397,2021-07-01 04:00:00,1.3059375,0.808125,21.39375,20.28125,6.026875,95.5275,25.926875,0.05625,1.1803125,1.05375,21.771875,20.315625,94.838125,0.154875,0.3621875,0.01,-0.03
398,2021-07-01 05:00:00,1.336785714,0.849642857,21.42607143,20.72928571,6.013928571,96.13714286,25.60964286,11.26228571,1.2,1.088214286,21.81571429,20.63357143,95.46785714,12.147,1.461785714,0,-0.03
399,2021-07-01 06:00:00,1.299375,0.809375,21.6234375,21.463125,6.0096875,95.288125,25.335,19.345125,1.1496875,1.0396875,21.8721875,21.355,94.561875,19.44325,12.77875,0.01,-0.02
400,2021-07-01 07:00:00,1.179375,0.7240625,21.6209375,22.653125,6,92.035625,25.059375,20.428,1.03125,0.9503125,21.8590625,22.636875,90.56125,20.23875,70.8775,0.01,-0.03
401,2021-07-01 08:00:00,1.176875,1.4246875,21.6603125,23.175,6,90.251875,24.858125,19.170875,1.171875,0.978125,21.826875,23.004375,89.5575,19.05625,24.23125,0.02,-0.02
402,2021-07-01 09:00:00,1.5759375,10.870625,21.458125,22.89625,6.0053125,90.945625,24.7821875,19.70975,5.8053125,1.9946875,21.8025,22.863125,88.2375,19.96875,65.4153125,0.01,-0.02
403,2021-07-01 10:00:00,1.079310345,3.729655172,21.57103448,25.49689655,6.003793103,80.25,24.69862069,21.03372414,3.632413793,1.071034483,21.77517241,25.55517241,76.83068966,21.2337931,745.4293103,0.03,-0.02
404,2021-07-01 11:00:00,0.8646875,0.4290625,21.3828125,26.946875,6.0028125,73.313125,24.6990625,21.0185,1.1190625,0.7325,21.5490625,26.451875,73.946875,21.24,737.675625,0.1,-0.02
405,2021-07-01 12:00:00,0.8428125,0.42375,21.193125,26.810625,6.0021875,74.3,24.984375,21.3075,0.834375,0.69125,21.3890625,26.72625,71.85375,21.4575,1233.738125,0.1,-0.02
406,2021-07-01 13:00:00,0.748125,0.311875,21.1059375,28.665,6.010625,65.3225,25.4134375,21.11725,0.6909375,0.591875,21.3340625,28.324375,64.378125,21.33475,275.83375,0.1,-0.02
407,2021-07-01 14:00:00,0.719375,0.2696875,21.0771875,29.105625,6.0334375,61.864375,25.8140625,21.1625,0.5471875,0.531875,21.259375,28.879375,61.31625,21.3025,1242.223125,0.1,-0.02
408,2021-07-01 15:00:00,0.6821875,0.2471875,21.061875,29.354375,6.0503125,61.655,26.091875,21.10375,0.421875,0.484375,21.0115625,29.174375,60.54625,21.28225,1431.028438,0.09,-0.02
409,2021-07-01 16:00:00,0.665,0.241428571,20.88321429,29.36571429,6.065,63.35,26.40321429,21.07528571,0.413214286,0.482142857,20.74392857,29.16142857,62.88428571,21.19942857,836.0757143,0.09,-0.02
410,2021-07-01 17:00:00,0.6953125,0.3015625,20.658125,28.65375,6.0909375,67.131875,27.0125,20.986125,0.4584375,0.52625,20.630625,28.33125,67.455,21.15525,168.104375,0.1,-0.02
411,2021-07-01 18:00:00,0.7515625,0.3746875,20.7584375,27.200625,6.1153125,71.944375,27.5890625,19.963875,0.5990625,0.593125,20.7609375,26.874375,71.076875,20.0655,121.2615625,0.11,-0.02
412,2021-07-01 19:00:00,0.9103125,0.511875,20.9575,24.821875,6.1196875,80.976875,27.8034375,18.001375,0.84375,0.76375,21.004375,24.629375,79.756875,17.97225,32.7346875,0.06,-0.03
413,2021-07-01 20:00:00,1.0125,0.61,21.0090625,23.92625,6.1071875,88.233125,27.765,12.2325,0.9446875,0.8696875,21.2053125,23.740625,87.34,11.79125,15.5684375,0.03,-0.03
414,2021-07-01 21:00:00,1.083125,0.6746875,21.106875,23.2375,6.0865625,91.148125,27.5365625,2.915,1.0134375,0.938125,21.3196875,23.08375,90.236875,1.87925,0.9609375,0.02,-0.03
415,2021-07-01 22:00:00,1.138125,0.71875,21.234375,22.8975,6.064375,93.083125,27.24,0.004,1.05375,0.9740625,21.39,22.795,92.079375,0,0.629375,0.01,-0.03
416,2021-07-01 23:00:00,1.1175,0.7003125,21.4428125,23.210625,6.0390625,88.370625,26.9215625,0.002,1.0078125,0.94125,21.5153125,23.135,85.5175,0.002,0.54625,0.01,-0.02
417,2021-07-02 00:00:00,1.0353125,0.6378125,21.4696875,21.493125,6.0171875,80.543125,26.5959375,0,1.5803125,1.0328125,21.619375,21.06625,80.303125,0,0.4884375,0.03,-0.03
418,2021-07-02 01:00:00,1.0509375,1.0696875,21.4009375,20.596875,5.9990625,76.61875,26.285,0.002,5.561875,1.515,21.7084375,20.058125,77.6475,0.002,0.3953125,0.02,-0.03
419,2021-07-02 02:00:00,1.215625,10.219375,21.465625,19.081875,5.9746875,87.60625,25.91875,0,16.49,3.9453125,21.790625,18.84875,87.163125,0,0.3234375,0.01,-0.03
420,2021-07-02 03:00:00,1.3090625,13.1834375,21.320625,18.660625,5.959375,93.356875,25.5003125,0.004,16.48,2.933125,21.7590625,18.595625,90.6325,0.004,0.3953125,0.01,-0.02
421,2021-07-02 04:00:00,1.3559375,14.1253125,21.4009375,18.843125,5.9471875,94.170625,25.103125,0.015,15.6078125,2.42625,21.8184375,18.478125,93.68125,0.008,0.4565625,0,-0.02
422,2021-07-02 05:00:00,1.3559375,11.5228125,21.639375,18.739375,5.94,93.610625,24.7446875,9.052375,14.8890625,2.0028125,21.913125,18.37125,93.568125,9.95375,1.6584375,0,-0.03
423,2021-07-02 06:00:00,1.35125,10.8371875,21.708125,17.99875,5.9428125,94.74875,24.4325,19.151875,14.6378125,1.7978125,21.9659375,17.948125,94.1175,19.316,19.425,0,-0.02
424,2021-07-02 07:00:00,1.1225,8.9684375,21.68875,19.82125,5.95,90.746875,24.1396875,20.5995,12.2140625,1.36875,21.98,19.891875,89.818125,20.24075,79.0171875,0.01,-0.02
425,2021-07-02 08:00:00,0.896875,4.5328125,21.6428125,22.689375,5.9528125,78.22375,23.8859375,20.845125,5.89,0.968125,21.939375,22.48875,77.198125,20.92375,113.321875,0.07,-0.02
426,2021-07-02 09:00:00,0.7978125,0.7621875,21.5546875,24.470625,5.96,71.29,23.7221875,21.021375,1.4371875,0.7475,21.8134375,24.194375,69.36875,21.00625,147.3296875,0.09,-0.03
427,2021-07-02 10:00:00,0.670625,0.3384375,21.46625,25.63375,5.96,66.313125,23.691875,20.92175,0.7590625,0.6621875,21.5809375,25.649375,66.441875,21.12525,109.865625,0.1,-0.02
428,2021-07-02 11:00:00,0.6175,0.239375,21.29,26.97125,5.96,60.68125,23.8646875,20.814875,0.689375,0.6003125,21.213125,26.55875,63.201875,20.9115,84.8625,0.09,-0.02
429,2021-07-02 12:00:00,0.659375,0.238125,21.0078125,27.516875,5.9709375,61.56375,24.454375,20.76925,0.645,0.5725,20.9265625,27.21375,61.504375,20.7665,68.2,0.09,-0.02
430,2021-07-02 13:00:00,0.6534375,0.21,20.8490625,28.14,6.00625,59.634375,25.3775,21.025375,0.565625,0.5525,20.9765625,27.61375,60.495625,20.72425,62.7328125,0.09,-0.02
431,2021-07-02 14:00:00,0.6578125,0.208125,20.8725,28.264375,6.0459375,60.12375,26.134375,20.704125,0.45875,0.52125,20.9928125,27.885625,60.30375,20.68175,56.2028125,0.1,-0.02
432,2021-07-02 15:00:00,0.6359375,0.2059375,20.8096875,28.535,6.0678125,56.44,26.543125,20.8745,0.36375,0.4578125,20.7875,28.154375,57.3675,20.952,53.3403125,0.09,-0.02
433,2021-07-02 16:00:00,0.612258065,0.193870968,20.6683871,28.48612903,6.07,54.28806452,26.94032258,19.98635484,0.433548387,0.447741935,20.59451613,28.14290323,53.67516129,20.52090323,62.05645161,0.08,-0.02
434,2021-07-02 17:00:00,0.72375,0.331875,20.59125,25.49625,6.0740625,64.70125,27.4853125,20.79875,0.545,0.60125,20.6659375,25.10875,64.17375,20.60325,34.5253125,0.09,-0.02
435,2021-07-02 18:00:00,0.63516129,0.303548387,20.74516129,26.53193548,6.076129032,59.74709677,27.7683871,20.60558065,0.343870968,0.522580645,20.88870968,25.84419355,61.40870968,20.81835484,78.48580645,0.1,-0.02
436,2021-07-02 19:00:00,0.6912,0.3488,20.9568,26.3852,6.0612,59.1208,27.7028,19.30668,0.4436,0.5716,21.058,25.6864,59.9872,19.81924,34.748,0.11,-0.02
437,2021-07-02 20:00:00,0.864375,0.49,21.084375,24.73375,6.041875,68.0175,27.47125,13.93875,0.6996875,0.711875,21.18625,24.124375,68.178125,14.54125,13.3353125,0.07,-0.03
438,2021-07-02 21:00:00,0.99875,0.609375,21.24625,22.20125,6.016875,78.330625,27.190625,2.798,0.8859375,0.8475,21.325,21.44625,79.79625,4.492375,0.995,-0.22,-0.22
439,2021-07-02 22:00:00,1.08,0.675625,21.39375,20.378125,5.9928125,85.039375,26.8546875,0,0.95375,0.90625,21.4790625,20.27875,82.95125,0,0.5284375,0.02,-0.03
440,2021-07-02 23:00:00,1.1509375,0.7190625,21.46625,19.36125,5.9628125,89.855625,26.475625,0,1.0059375,0.9521875,21.606875,19.08375,87.78375,0,0.440625,0.01,-0.03
441,2021-07-03 00:00:00,1.1796875,0.7396875,21.4878125,18.986875,5.9353125,90.396875,26.058125,0.002,1.07625,1.00125,21.7015625,18.099375,91.945,0,0.505,0.01,-0.03
442,2021-07-03 01:00:00,1.2084375,0.76375,21.500625,18.3775,5.911875,91.725,25.63875,0,1.1278125,1.0328125,21.7759375,17.638125,93.255,0,0.4784375,0.01,-0.02
443,2021-07-03 02:00:00,1.2228125,0.7775,21.54875,18.749375,5.889375,91.485625,25.2559375,0.002,1.15125,1.0534375,21.8446875,17.705,94.303125,0.002,0.339375,0.01,-0.03
444,2021-07-03 03:00:00,1.2409375,0.7940625,21.586875,17.639375,5.88,93.655,24.889375,0,1.2575,1.07875,21.8896875,17.05375,94.53,0,0.418125,0.01,-0.02
445,2021-07-03 04:00:00,1.2984375,0.821875,21.6209375,17.1425,5.875,95.5475,24.5484375,0.04025,1.3690625,1.09875,21.945625,16.724375,95.255,0.036125,0.5078125,0,-0.03
446,2021-07-03 05:00:00,1.3321875,0.83,21.6953125,16.804375,5.8725,95.479375,24.2003125,13.49375,1.51625,1.1221875,22.013125,16.23625,95.655,11.986625,3.1178125,0.01,-0.02
447,2021-07-03 06:00:00,1.2671875,0.81625,21.745625,17.5175,5.88,94.724375,23.866875,20.08125,1.2896875,1.0875,22.070625,16.998125,95.804375,20.02,42.854375,0,-0.03
448,2021-07-03 07:00:00,1.03,0.709375,21.7603125,20.275,5.88,85.941875,23.5703125,20.88125,1.0084375,0.971875,22.0965625,19.4525,88.93125,20.59325,93.01875,0.02,-0.03
449,2021-07-03 08:00:00,0.81875,0.55625,21.73375,22.21,5.8815625,77.55625,23.3265625,21.091,0.8709375,0.8065625,22.045,21.93125,77.2575,21.201625,116.7990625,0.08,-0.02
450,2021-07-03 09:00:00,0.755,0.455,21.635,22.575625,5.89,73.02125,23.2334375,21.1675,0.8271875,0.753125,21.9484375,22.49375,73.574375,21.266375,345.9578125,0.09,-0.02
451,2021-07-03 10:00:00,0.6471875,0.2940625,21.4640625,24.400625,5.89,63.66125,23.230625,21.21975,0.7259375,0.6565625,21.7328125,23.985,65.149375,21.48175,101.6290625,0.1,-0.02
452,2021-07-03 11:00:00,0.6534375,0.2603125,21.365,24.985,5.89,59.1275,23.45375,21.1835,0.67,0.601875,21.3965625,24.88375,60.1,21.36475,100.2096875,0.1,-0.02
453,2021-07-03 12:00:00,0.6525,0.2428125,21.1396875,25.68375,5.8940625,57.298125,24.0325,21.01625,0.5953125,0.5471875,21.180625,25.6025,56.203125,21.053625,87.43625,0.1,-0.02
454,2021-07-03 13:00:00,0.6403125,0.2009375,20.9565625,26.896875,5.910625,53.05875,24.7484375,21.05675,0.4846875,0.4903125,21.14375,26.465625,54.178125,21.10203125,61.8809375,0.1,-0.02
455,2021-07-03 14:00:00,0.575,0.124333333,20.90133333,27.42666667,5.933333333,50.246,25.25733333,20.9888,0.339333333,0.412333333,21.09733333,27.375,48.91,21.16046667,69.186,0.1,-0.02
456,2021-07-03 15:00:00,0.526875,0.09875,20.7690625,27.961875,5.9415625,45.323125,25.6728125,20.7465,0.288125,0.3684375,20.7759375,27.640625,46.9025,20.99275,72.2440625,0.09,-0.02
457,2021-07-03 16:00:00,0.5928125,0.176875,20.5915625,25.95375,5.958125,52.081875,26.22625,20.94575,0.473125,0.455625,20.6253125,25.816875,49.328125,20.815875,49.7709375,0.11,-0.02
458,2021-07-03 17:00:00,0.725625,0.3484375,20.6796875,23.07375,5.9765625,63.718125,26.77,19.596,0.805625,0.60875,20.8990625,22.5575,65.149375,19.941625,20.1071875,0.11,-0.03
459,2021-07-03 18:00:00,0.94625,0.5271875,20.766875,20.605625,5.9734375,81.73375,26.99875,15.311,0.8859375,0.8159375,21.118125,20.17375,84.235625,15.2785,8.104375,0.03,-0.02
460,2021-07-03 19:00:00,0.87375,0.4825,20.9703125,22.384375,5.959375,73.109375,26.86875,20.156,0.7528125,0.753125,21.3075,21.649375,75.6025,20.331375,22.3075,0.06,-0.03
461,2021-07-03 20:00:00,0.9075,0.5078125,21.14125,21.411875,5.9328125,74.26875,26.5959375,13.39875,0.7925,0.7790625,21.4403125,21.251875,73.6575,14.796125,8.36875,0.06,-0.02
462,2021-07-03 21:00:00,0.9421875,0.5396875,21.3203125,20.77125,5.911875,74.25875,26.2984375,2.393,0.836875,0.8228125,21.5765625,20.179375,75.943125,3.633125,0.74875,0.03,-0.03
463,2021-07-03 22:00:00,0.9709375,0.56375,21.398125,20.134375,5.889375,77.69625,25.956875,0.002,0.8865625,0.8621875,21.7,19.33,80.73625,0.001,0.4278125,0.02,-0.03
464,2021-07-03 23:00:00,1.0090625,0.5990625,21.389375,19.805,5.8603125,78.09,25.6021875,0,0.939375,0.9128125,21.74375,18.635625,84.011875,0,0.304375,0.02,-0.02
465,2021-07-04 00:00:00,1.0290625,0.6215625,21.4415625,19.565,5.8328125,81.14375,25.2375,0,0.9646875,0.93375,21.803125,18.535,85.67375,0,0.436875,0.02,-0.03
